"","X","original_title","id","release_date","Actor","Director","actorMovieCount","directorMovieCount","runtime","ProductionBudget","DomesticGross","quarter","animation","comedy","family","adventure","fantasy","romance","drama","action","crime","thriller","horror","history","mystery","war","music","documentary","western","holidays","success_1_to_1"
"859",1251,"oldboy",87516,2013-11-14,"joshbrolin","spikelee",1,0,104,3e+06,707391,"Q4",0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
"860",1474,"saving mr banks",140823,2013-11-16,"emmathompson","johnleehancock",0,0,125,3.5e+07,83299761,"Q4",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
"861",253,"black nativity",175541,2013-11-27,"forestwhitaker","kasilemmons",0,0,93,17500000,7018188,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0
"862",834,"homefront",204082,2013-11-27,"jasonstatham","garyfleder",1,0,100,2.2e+07,20158492,"Q4",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0
"863",2190,"twisted",239895,2013-11-28,"dylansaunders","brianholden",0,0,133,5e+07,25195050,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
"864",405,"closer to the moon",137347,2013-11-29,"verafarmiga","naecaranfil",0,0,112,1500000,34513500.7541806,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
"865",406,"closure",284568,2013-12-01,"angelatucker","bryantucker",0,0,76,1e+05,34513500.7541806,"Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
"866",1035,"lights out",259761,2013-12-01,"lottalosten","davidfsandberg",0,0,3,5e+06,67268835,"Q3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
"867",1231,"no man s land",238811,2013-12-03,"xuzheng","ninghao",0,0,118,1e+06,1067481,"Q4",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1
"868",2326,"zulu",185567,2013-12-04,"orlandobloom","jérômesalle",0,0,110,1.6e+07,34513500.7541806,"Q4",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,1
"869",23,"47 ronin",64686,2013-12-06,"keanureeves","carlrinsch",1,0,119,1.75e+08,38362475,"Q4",0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0
"870",1095,"mandela long walk to freedom",192136,2013-12-06,"idriselba","justinchadwick",0,0,141,3.5e+07,8323085,"Q4",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0
"871",119,"anchorman 2 the legend continues",109443,2013-12-18,"willferrell","adammckay",1,1,119,5e+07,127413176,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"872",803,"her",152601,2013-12-18,"joaquinphoenix","spikejonze",0,0,126,2.3e+07,25568251,"Q1",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1
"873",2240,"walking with dinosaurs",77951,2013-12-18,"charlierowe","neilnightingale",0,0,87,8e+07,36076121,"Q4",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"874",1060,"lone survivor",193756,2013-12-24,"markwahlberg","peterberg",0,0,121,4e+07,125095601,"Q4",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,4,1
"875",166,"august osage county",152737,2013-12-26,"merylstreep","johnwells",1,0,121,2.5e+07,37738810,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
"876",897,"in the name of the king iii",252360,2013-12-27,"dominicpurcell","uweboll",0,0,85,3500000,34513500.7541806,"Q1",0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1
"877",995,"labor day",130150,2013-12-27,"joshbrolin","jasonreitman",0,0,111,1.8e+07,13371528,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"878",657,"fort mccoy",281230,2014-01-01,"ericstoltz","michaelworth",0,0,102.936454849498,3e+06,78948,"Q3",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0
"879",1424,"ride along",168530,2014-01-07,"icecube","timstory",1,3,99,2.5e+07,134202565,"Q1",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"880",927,"jack ryan shadow recruit",137094,2014-01-15,"chrispine","kennethbranagh",0,0,105,6e+07,50577412,"Q1",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0
"881",1257,"o menino e o mundo",223706,2014-01-17,"viniciusgarcia","alêabreu",0,0,80,5e+05,129479,"Q1",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"882",2294,"wish i was here",231576,2014-01-18,"zachbraff","zachbraff",0,1,120,6e+06,3591299,"Q3",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
"883",821,"hits",242083,2014-01-21,"meredithhagner","davidcross",0,0,96,1e+06,15156,"Q1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"884",1235,"non stop",225574,2014-01-26,"liamneeson","jaumecolletserra",1,0,106,5e+07,91742160,"Q1",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,1
"885",1677,"that awkward moment",225565,2014-01-29,"zacefron","tomgormican",0,0,94,8e+06,26068955,"Q1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
"886",1436,"robocop",97020,2014-01-30,"joelkinnaman","josépadilha",0,0,102,1.2e+08,58607007,"Q1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
"887",1179,"mr peabody sherman",82703,2014-02-07,"tyburrell","robminkoff",0,0,92,1.45e+08,111506430,"Q1",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"888",90,"aloft",251321,2014-02-12,"jenniferconnelly","claudiallosa",0,0,112,8e+06,53086,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"889",19,"3 days to kill",192102,2014-02-14,"kevincostner","mcg",1,0,113,2.8e+07,30697999,"Q1",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,1
"890",35,"about last night",222899,2014-02-14,"kevinhart","stevepink",2,0,100,1.3e+07,48637684,"Q1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
"891",1349,"pompeii",76649,2014-02-18,"kitharington","paulwsanderson",0,1,105,8e+07,23169033,"Q1",0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"892",1566,"son of god",235260,2014-02-28,"173150","christopherspencer",0,0,138,2.2e+07,59700064,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"893",1964,"the mule",253272,2014-03-10,"hugoweaving","tonymahony",0,0,103,5e+07,103804407,"Q4",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"894",1391,"reach me",251994,2014-03-14,"sylvesterstallone","johnherzfeld",1,0,95,5e+06,34513500.7541806,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"895",1419,"revenge of the green dragons",286709,2014-03-15,"justinchon","andrewlau",0,0,94,5e+06,2500,"Q4",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"896",24,"50 to 1",197583,2014-03-21,"skeetulrich","jimwilson",0,0,110,1e+07,1069454,"Q1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"897",1049,"locke",210479,2014-04-10,"tomhardy","stevenknight",1,0,85,2e+06,1370646,"Q2",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"898",180,"babysitting",262551,2014-04-16,"philippelacheau","philippelacheau",0,0,85,3400000,34513500.7541806,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"899",796,"heaven is for real",236751,2014-04-16,"gregkinnear","randallwallace",0,0,99,1.2e+07,91386097,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
"900",1987,"the other woman",193610,2014-04-16,"camerondiaz","nickcassavetes",0,0,109,4e+07,83911193,"Q2",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
"901",183,"bad boys",265330,2014-04-17,"isiahthomas","zaklevitt",0,0,100,2.3e+07,65647413,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
"902",749,"grace",319986,2014-04-18,"annikamarks","heathjones",0,0,95,5e+06,8297,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"903",302,"brick mansions",254473,2014-04-22,"paulwalker","camilledelamarre",0,0,90,2.8e+07,20396829,"Q2",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
"904",1074,"lovesick",319389,2014-04-24,"mattleblanc","lukematheny",0,0,100,10100000,10143618,"Q1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"905",276,"blue ruin",188166,2014-04-25,"maconblair","jeremysaulnier",0,0,90,420000,258384,"Q2",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"906",1333,"plastic",208869,2014-04-30,"edspeleers","juliangilbey",0,0,102,1e+07,34513500.7541806,"Q2",0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1
"907",1356,"praia do futuro",227975,2014-05-01,"wagnermoura","karimaïnouz",0,0,106,4e+06,20620,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"908",996,"la chambre bleue",266034,2014-05-16,"mathieuamalric","mathieuamalric",0,0,75,1400000,260441,"Q2",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0
"909",1848,"the homesman",264656,2014-05-18,"hilaryswank","tommyleejones",0,0,122,1.6e+07,2429989,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
"910",263,"blended",232672,2014-05-21,"drewbarrymore","frankcoraci",0,0,117,4.5e+07,46290741,"Q2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"911",111,"a million ways to die in the west",188161,2014-05-22,"sethmacfarlane","sethmacfarlane",0,0,116,4e+07,42720965,"Q2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
"912",1160,"mommy",265177,2014-05-22,"annedorval","xavierdolan",0,0,138,4900000,3498695,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"913",1695,"the babadook",242224,2014-05-22,"essiedavis","jenniferkent",0,0,93,2e+06,950792,"Q2",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0
"914",561,"edge of tomorrow",137113,2014-05-27,"tomcruise","dougliman",0,1,113,1.78e+08,100206256,"Q2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"915",292,"boyhood",85350,2014-06-05,"ellarcoltrane","richardlinklater",0,1,164,4e+06,25379975,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
"916",937,"jersey boys",209451,2014-06-05,"christopherwalken","clinteastwood",0,1,134,4e+07,47047013,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1
"917",691,"fugly",281730,2014-06-13,"jimmyshergill","kabirsadanand",0,0,134,4500000,34513500.7541806,"Q4",0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1
"918",1994,"the past is a grotesque animal",268917,2014-06-15,"dottiealexander","jasonmiller",0,0,77,1e+05,20056,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
"919",2213,"united passions",271331,2014-06-19,"timroth","frédéricauburtin",0,0,110,3e+07,918,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"920",813,"hide and seek",277796,2014-06-20,"joshoconnor","joannacoates",0,0,82,2.5e+07,51100486,"Q1",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"921",2131,"think like a man too",184098,2014-06-20,"adambrody","timstory",0,2,105,2.4e+07,65028687,"Q2",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"922",2124,"they came together",180296,2014-06-27,"paulrudd","davidwain",0,0,84,3e+06,34513500.7541806,"Q2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"923",1081,"lucy",240832,2014-07-14,"scarlettjohansson","lucbesson",0,1,89,4e+07,126573960,"Q3",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"924",2023,"the purge anarchy",238636,2014-07-17,"frankgrillo","jamesdemonaco",0,1,104,9e+06,71562550,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"925",120,"and so it goes",253235,2014-07-20,"michaeldouglas","robreiner",0,0,94,1.8e+07,15160801,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"926",1809,"the gift",384205,2014-07-26,"umathurman","ivanpetukhov",0,0,8,5e+06,43787265,"Q3",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"927",687,"frontera",259611,2014-07-31,"edharris","michaelberry",0,0,103,2300000,59696,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"928",708,"get on up",239566,2014-08-01,"chadwickboseman","tatetaylor",0,0,139,3e+07,30569935,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"929",1777,"the expendables 3",138103,2014-08-04,"sylvesterstallone","patrickhughes",0,0,127,1e+08,39322544,"Q3",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"930",1731,"the calling",283384,2014-08-05,"susansarandon","jasonstone",0,0,108,160000,32092,"Q1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"931",1857,"the hundred foot journey",228194,2014-08-06,"helenmirren","lassehallström",2,0,122,2.2e+07,54235441,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"932",1668,"teenage mutant ninja turtles",98566,2014-08-07,"meganfox","jonathanliebesman",1,0,101,1.25e+08,191204754,"Q3",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"933",1940,"the maid s room",278348,2014-08-08,"paulagarcés","michaelwalker",0,0,98,6e+05,34513500.7541806,"Q3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"934",147,"as above so below",256274,2014-08-14,"perditaweeks","johnerickdowdle",0,1,93,5e+06,21222315,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"935",152,"as it is in heaven",257238,2014-08-15,"abivanandel","joshuaoverbay",0,0,86,450000,13486,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"936",2322,"zodiac",285135,2014-08-16,"christopherlloyd","wdhogan",0,0,89,8.5e+07,33080084,"Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"937",976,"kingdom come",295723,2014-08-20,"ryanbarrett","gregasager",0,0,99,7e+06,23247539,"Q2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"938",1535,"sin city a dame to kill for",189,2014-08-20,"mickeyrourke","robertrodriguez",0,0,102,6.5e+07,13757804,"Q3",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"939",2272,"when the game stands tall",232679,2014-08-22,"jimcaviezel","thomascarter",0,0,115,1.5e+07,30127963,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"940",1977,"the november man",254904,2014-08-27,"piercebrosnan","rogerdonaldson",2,0,108,1.5e+07,25018119,"Q3",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
"941",938,"jessabelle",203834,2014-08-29,"sarahsnook","kevingreutert",0,0,90,1e+07,34513500.7541806,"Q4",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"942",1051,"loin des hommes",283708,2014-08-30,"viggomortensen","davidoelhoffen",0,0,110,7700000,5336,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"943",1143,"midnight sun",287935,2014-09-01,"dakotagoyo","rogerspottiswoode",0,1,120,2800000,9561064,"Q1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"944",1147,"milk ",245963,2014-09-01,"sebastianhoward","sebastianhoward",0,0,58,2e+07,31841299,"Q4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"945",223,"before i go to sleep",204922,2014-09-03,"nicolekidman","rowanjoffe",1,0,92,2.2e+07,3242457,"Q4",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"946",843,"housebound",253306,2014-09-04,"morganaoreilly","gerardjohnstone",0,0,109,1500000,34513500.7541806,"Q4",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"947",1835,"the green inferno",171424,2014-09-04,"lorenzaizzo","eliroth",0,0,100,1e+06,7192291,"Q3",0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
"948",610,"falcon rising",270938,2014-09-05,"michaeljaiwhite","erniebarbarash",0,1,103,4500000,11774,"Q3",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"949",255,"black or white",253331,2014-09-06,"kevincostner","mikebinder",0,0,121,9e+06,21571189,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"950",1779,"the face of an angel",254024,2014-09-06,"katebeckinsale","michaelwinterbottom",0,0,100,2.6e+07,34513500.7541806,"Q2",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"951",1955,"the maze runner",198663,2014-09-10,"dylanobrien","wesball",0,0,113,3.4e+07,102427862,"Q3",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"952",2133,"this is where i leave you",239678,2014-09-10,"jasonbateman","shawnlevy",0,0,103,2e+07,34296320,"Q3",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"953",102,"american heist",250066,2014-09-11,"haydenchristensen","sarikandreasyan",0,0,94,1e+07,34513500.7541806,"Q1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"954",226,"before we go",283350,2014-09-11,"chrisevans","chrisevans",1,0,89,3e+06,37151,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"955",172,"a walk among the tombstones",169917,2014-09-18,"liamneeson","scottfrank",0,0,113,2.8e+07,26017685,"Q3",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
"956",1453,"rosemary s baby",267795,2014-09-18,"zoesaldana","agnieszkaholland",0,0,168,3200000,33395426,"Q2",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1
"957",2184,"tusk",246403,2014-09-19,"michaelparks","kevinsmith",0,1,102,3e+06,1821983,"Q3",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"958",1187,"mutant world",290370,2014-09-27,"kimcoates","davidwinning",0,0,85,1500000,34513500.7541806,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"959",741,"gone girl",210577,2014-10-01,"benaffleck","davidfincher",1,0,145,6.1e+07,167767189,"Q4",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
"960",1011,"left behind",218043,2014-10-03,"nicolascage","vicarmstrong",1,0,110,1.6e+07,14019924,"Q4",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"961",906,"iris",295799,2014-10-09,"irisapfel","albertmaysles",0,0,83,5500000,5580479,"Q4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"962",2164,"trash",206563,2014-10-09,"ricksontevez","stephendaldry",0,0,112,1.2e+07,17484,"Q1",0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"963",1120,"meet the mormons",291854,2014-10-10,"jermainesullivan","blairtreu",0,0,78,2e+06,6047363,"Q4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"964",581,"escobar paradise lost",255343,2014-10-11,"beniciodeltoro","andreadistefano",0,0,120,1.7e+07,195792,"Q1",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"965",1674,"testament of youth",284689,2014-10-14,"aliciavikander","jameskent",0,0,129,1e+07,1822250,"Q1",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
"966",1703,"the best of me",239571,2014-10-16,"michellemonaghan","michaelhoffman",0,0,117,2.6e+07,26766213,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"967",483,"dear white people",114750,2014-10-17,"tessathompson","justinsimien",0,0,108,1250000,4404154,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"968",1456,"rudderless",244403,2014-10-17,"billycrudup","williamhmacy",0,0,105,5e+06,56001,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"969",2070,"the sound and the shadow",362765,2014-10-19,"josephemurray","justinpaulmiller",0,0,90,5e+05,34513500.7541806,"Q2",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"970",947,"john wick",245891,2014-10-22,"keanureeves","chadstahelski",0,0,101,3e+07,43037835,"Q4",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"971",13,"23 blast",295588,2014-10-24,"markhapka","dylanbaker",0,0,98,1e+06,549185,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"972",1182,"mr turner",245700,2014-10-31,"timothyspall","mikeleigh",1,0,150,1.4e+07,3958546,"Q4",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
"973",1908,"the last five years",206296,2014-11-03,"annakendrick","richardlagravenese",2,0,94,2e+06,147299,"Q1",0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0
"974",616,"feast",293299,2014-11-07,"tommysnider","patrickosborne",0,0,6,3200000,56131,"Q3",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"975",1454,"rosewater",222649,2014-11-07,"gaelgarcíabernal","jonstewart",1,0,103,1e+07,3128941,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"976",1541,"skin trade",327833,2014-11-07,"dolphlundgren","ekachaiuekrongtham",0,0,96,9e+06,1242,"Q2",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0
"977",1305,"penguins of madagascar",270946,2014-11-22,"tommcgrath","ericdarnell",0,0,92,1.32e+08,83350911,"Q4",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"978",2086,"the theory of everything",266856,2014-11-26,"eddieredmayne","jamesmarsh",0,0,123,1.5e+07,35893537,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1
"979",594,"exodus gods and kings",147441,2014-12-03,"christianbale","ridleyscott",1,1,150,1.4e+08,65014513,"Q4",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0
"980",1503,"seventh son",68737,2014-12-12,"jeffbridges","sergeibodrov",2,0,102,9.5e+07,17725785,"Q4",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"981",1021,"let s kill ward s wife",300706,2014-12-23,"patrickwilson","scottfoley",0,0,81,5e+06,34513500.7541806,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
"982",2110,"the water diviner",256917,2014-12-25,"russellcrowe","russellcrowe",1,0,112,22500000,4200117,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0
"983",288,"bound",316410,2015-01-09,"charismacarpenter","jaredcohn",0,0,90,4500000,3802260,"Q4",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"984",251,"blackhat",201088,2015-01-13,"chrishemsworth","michaelmann",1,0,133,7e+07,8005980,"Q1",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
"985",2286,"wild card",265208,2015-01-14,"jasonstatham","simonwest",0,0,92,3e+07,3200,"Q1",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"986",1721,"the boy next door",241251,2015-01-23,"jenniferlopez","robcohen",0,0,91,4e+06,36006065,"Q1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
"987",978,"kingsman the secret service",207703,2015-01-29,"colinfirth","matthewvaughn",1,0,130,9.4e+07,128261724,"Q1",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1
"988",1363,"project almanac",227719,2015-01-29,"jonnyweston","deanisraelite",0,0,106,1.2e+07,22348241,"Q1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
"989",1915,"the lazarus effect",243940,2015-01-29,"oliviawilde","davidgelb",0,0,83,5e+06,25801570,"Q1",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1
"990",915,"it follows",270303,2015-02-04,"maikamonroe","davidrobertmitchell",0,0,100,2e+06,14674077,"Q1",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1
"991",1377,"que horas ela volta ",310569,2015-02-08,"reginacasé","annamuylaert",0,0,110,1200000,376976,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"992",1767,"the duff",272693,2015-02-20,"maewhitman","arisandel",0,0,100,8500000,34030343,"Q1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"993",2052,"the second best exotic marigold hotel",268238,2015-02-26,"devpatel","johnmadden",0,0,122,1e+07,33078266,"Q1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"994",2092,"the timber",322443,2015-02-27,"jamesransone","anthonyobrien",0,0,81,2100000,34513500.7541806,"Q4",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"995",1429,"road hard",291362,2015-03-06,"adamcarolla","adamcarolla",0,0,97,1500000,113169,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"996",2241,"walter",323967,2015-03-13,"andrewjwest","annamastro",0,0,87,7e+05,34513500.7541806,"Q1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"997",374,"child 44",181283,2015-03-15,"tomhardy","danielespinosa",0,0,137,5e+07,1224330,"Q2",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"998",706,"get hard",257091,2015-03-26,"willferrell","etancohen",0,0,100,4e+07,90411453,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"999",538,"dreamcatcher",318033,2015-03-27,"brendamyerspowell","kimlonginotto",0,0,104,6.8e+07,33685268,"Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"1000",2274,"while we re young",252512,2015-04-03,"benstiller","noahbaumbach",0,0,97,1e+07,7582065,"Q1",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"1001",1064,"lost river",167810,2015-04-08,"christinahendricks","ryangosling",0,0,95,2e+06,45431,"Q2",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1002",1926,"the longest ride",228205,2015-04-09,"scotteastwood","georgetillman",1,0,128,3.4e+07,37446117,"Q2",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
